instant,heading,roll,pitch
476.815,2.267455,-0.14412,-0.038531
476.914,2.268149,-0.155118,-0.053556
477.014,2.266461,-0.160523,-0.069993
477.114,2.26257,-0.169542,-0.085531
477.215,2.258101,-0.17602,-0.094162
477.315,2.25321,-0.174524,-0.101781
477.415,2.248684,-0.171908,-0.107493
477.514,2.242058,-0.179057,-0.114032
477.614,2.232409,-0.192674,-0.118193
477.720,2.22193,-0.202804,-0.104951
477.813,2.212599,-0.204778,-0.078707
477.913,2.206106,-0.210131,-0.045716
478.013,2.204976,-0.215222,3.4e-05
478.113,2.209056,-0.206229,0.044319
478.213,2.218143,-0.19192,0.078875
478.312,2.230223,-0.168625,0.084459
478.412,2.238708,-0.150337,0.062098
478.512,2.243233,-0.140577,0.026481
478.612,2.244392,-0.127881,-0.016276
478.712,2.243015,-0.11131,-0.056559
478.813,2.238862,-0.094646,-0.094397
478.913,2.230235,-0.084983,-0.13629
479.013,2.21641,-0.082983,-0.181583
479.111,2.199436,-0.073169,-0.217254
479.211,2.182439,-0.06597,-0.222398
479.311,2.167854,-0.049919,-0.207902
479.412,2.159581,-0.019166,-0.158543
479.512,2.157338,-0.001749,-0.082581
479.612,2.157301,-0.007493,-0.028581
479.712,2.15957,-0.005083,0.008888
479.811,2.162454,0.003423,0.029815
479.911,2.168171,0.020277,0.0447
480.011,2.172771,0.015517,0.051357
480.110,2.176997,0.02359,0.04659
480.210,2.179302,0.021122,0.038006
480.311,2.180669,0.0238,0.021576
480.410,2.181082,0.024607,0.000968
480.510,2.180829,0.026786,-0.026215
480.610,2.180058,0.025084,-0.053314
480.710,2.178708,0.020349,-0.072803
480.811,2.17546,0.003092,-0.088196
480.908,2.169584,-0.021737,-0.099374
481.010,2.163045,-0.048894,-0.103751
481.110,2.15459,-0.07279,-0.098286
481.210,2.147956,-0.090069,-0.090076
481.310,2.141186,-0.110666,-0.071758
481.413,2.133293,-0.129291,-0.058314
481.512,2.12694,-0.145626,-0.04706
481.610,2.1201,-0.154162,-0.049287
481.711,2.114576,-0.161659,-0.044816
481.811,2.108441,-0.171723,-0.042208
481.909,2.102253,-0.175628,-0.04098
482.008,2.096632,-0.175961,-0.044543
482.108,2.091251,-0.171463,-0.047188
482.208,2.086754,-0.158432,-0.051522
482.309,2.086451,-0.136374,-0.051729
482.408,2.091105,-0.10953,-0.047942
482.509,2.097795,-0.087066,-0.038389
482.607,2.108676,-0.054346,-0.021406
482.706,2.12179,-0.031353,-0.007772
482.808,2.131171,-0.024157,-0.014555
482.909,2.138197,-0.02856,-0.025917
483.007,2.143879,-0.02467,-0.036977
483.107,2.149181,-0.028074,-0.044068
483.207,2.153657,-0.038227,-0.051858
483.307,2.154219,-0.060407,-0.062012
483.406,2.151428,-0.076272,-0.069468
483.506,2.145164,-0.087653,-0.08573
483.607,2.137555,-0.092713,-0.099371
483.708,2.130374,-0.086551,-0.114576
483.807,2.124055,-0.081687,-0.125528
483.907,2.117881,-0.078895,-0.130323
484.006,2.11077,-0.079946,-0.132482
484.106,2.103267,-0.083637,-0.128946
484.215,2.095567,-0.08507,-0.119936
484.307,2.089697,-0.088555,-0.095991
484.405,2.087115,-0.089155,-0.056556
484.505,2.087121,-0.095409,-0.015138
484.605,2.089844,-0.096362,0.016445
484.705,2.094481,-0.098632,0.042133
484.804,2.101099,-0.096254,0.061305
484.905,2.107528,-0.090657,0.061918
485.005,2.111629,-0.089898,0.050995
485.105,2.114319,-0.083943,0.029045
485.205,2.115535,-0.074581,0.001887
485.305,2.116679,-0.065518,-0.026214
485.404,2.116401,-0.055357,-0.059016
485.503,2.113258,-0.049658,-0.093892
485.604,2.106516,-0.049889,-0.129792
485.704,2.09688,-0.058806,-0.160032
485.803,2.084926,-0.069047,-0.174883
485.904,2.07136,-0.086397,-0.177782
486.006,2.056541,-0.100971,-0.161641
486.103,2.044196,-0.11161,-0.12612
486.205,2.038815,-0.104921,-0.040461
486.303,2.038716,-0.098225,0.017167
486.404,2.041471,-0.098762,0.050537
486.503,2.044661,-0.101273,0.059369
486.601,2.048409,-0.101262,0.067426
486.703,2.051715,-0.092482,0.056304
486.802,2.053731,-0.081635,0.033989
486.903,2.052803,-0.080667,0.003976
487.002,2.049445,-0.076595,-0.027684
487.102,2.045766,-0.076145,-0.059353
487.203,2.040546,-0.071704,-0.094976
487.300,2.033216,-0.066673,-0.134882
487.401,2.024254,-0.062041,-0.161585
487.501,2.015798,-0.05281,-0.169259
487.601,2.010585,-0.042435,-0.159343
487.701,2.009439,-0.029454,-0.118249
487.802,2.013942,-0.011087,-0.068069
487.901,2.02017,-0.007678,-0.041515
488.003,2.024968,-0.012389,-0.034019
488.102,2.029321,-0.013483,-0.025687
488.201,2.036086,-0.008994,-0.012166
488.300,2.04401,-0.004673,-0.003256
488.400,2.050634,-0.006114,-0.000884
488.503,2.056789,-0.011365,-0.004219
488.600,2.061477,-0.020811,-0.012387
488.700,2.065332,-0.030593,-0.018532
488.800,2.068417,-0.039394,-0.031717
488.900,2.071494,-0.050031,-0.044713
488.999,2.07433,-0.062945,-0.054027
489.099,2.07516,-0.076913,-0.056411
489.200,2.075483,-0.092712,-0.055494
489.299,2.075073,-0.110214,-0.056898
489.400,2.074729,-0.125841,-0.059871
489.499,2.07259,-0.13895,-0.070331
489.600,2.06802,-0.153933,-0.077433
489.700,2.062139,-0.159147,-0.084364
489.798,2.056054,-0.164121,-0.100515
489.899,2.049717,-0.16188,-0.109666
489.998,2.044425,-0.154483,-0.113008
490.098,2.042472,-0.129749,-0.110979
490.198,2.046504,-0.096407,-0.101137
490.298,2.053833,-0.068981,-0.079125
490.398,2.065885,-0.038156,-0.047589
490.499,2.07739,-0.023339,-0.03432
490.599,2.088023,-0.01336,-0.019916
490.697,2.097828,-0.014364,-0.004454
490.798,2.10573,-0.019334,0.003646
490.898,2.113044,-0.026123,0.008162
491.004,2.116988,-0.043275,0.005165
491.098,2.118074,-0.068686,-0.003709
491.197,2.116005,-0.098902,-0.015676
491.298,2.111862,-0.123274,-0.026845
491.397,2.105651,-0.146368,-0.041336
491.497,2.097584,-0.162214,-0.055767
491.597,2.091374,-0.164493,-0.059243
491.697,2.087946,-0.154197,-0.05402
491.797,2.089715,-0.129261,-0.038658
491.896,2.096917,-0.096285,-0.023689
491.997,2.10357,-0.0768,-0.028621
492.097,2.107966,-0.070735,-0.045358
492.197,2.10871,-0.066932,-0.06135
492.295,2.10885,-0.05608,-0.071753
492.394,2.108207,-0.055474,-0.085103
492.495,2.105313,-0.061677,-0.097308
492.595,2.098944,-0.075102,-0.105334
492.696,2.092866,-0.078152,-0.106868
492.795,2.087939,-0.07814,-0.094199
492.895,2.088142,-0.064082,-0.062806
492.995,2.094151,-0.043904,-0.023498
493.096,2.103306,-0.022603,0.003683
493.194,2.114203,-0.006641,0.014174
493.294,2.126115,0.000871,0.013939
493.395,2.136094,0.004464,-4.5e-05
493.495,2.144801,0.005341,-0.01757
493.594,2.151217,0.003043,-0.035469
493.696,2.155464,-0.004001,-0.056378
493.794,2.159352,-0.01105,-0.075809
493.893,2.160956,-0.024077,-0.095181
493.993,2.160954,-0.044187,-0.107459
494.093,2.159334,-0.062032,-0.114883
494.193,2.157068,-0.085412,-0.108685
494.293,2.153549,-0.112524,-0.094145
494.394,2.149933,-0.13521,-0.071949
494.493,2.146909,-0.153533,-0.058439
494.594,2.144994,-0.170651,-0.052833
494.693,2.144649,-0.185456,-0.035428
494.793,2.147646,-0.18847,-0.010966
494.893,2.152962,-0.18601,0.004387
494.993,2.157526,-0.180502,-0.001887
495.093,2.161127,-0.175751,-0.012808
495.192,2.165629,-0.166522,-0.022709
495.300,2.170551,-0.153928,-0.031865
495.404,2.176191,-0.133519,-0.051631
495.494,2.181004,-0.120214,-0.068296
495.593,2.184807,-0.106574,-0.089524
495.693,2.188269,-0.09112,-0.095184
495.792,2.192513,-0.074902,-0.09142
495.892,2.194581,-0.072892,-0.087532
495.992,2.195909,-0.079615,-0.069909
496.092,2.196457,-0.08786,-0.048276
496.191,2.198198,-0.088304,-0.029548
496.292,2.201487,-0.087329,-0.013423
496.392,2.206684,-0.077534,0.001706
496.491,2.211564,-0.075219,0.006005
496.592,2.218039,-0.062443,0.005167
496.690,2.224055,-0.051884,-0.004608
496.790,2.227128,-0.048044,-0.025376
496.891,2.229389,-0.046945,-0.04394
496.990,2.23869,-0.049698,-0.060902
497.090,2.234272,-0.062442,-0.075172
497.190,2.227418,-0.078488,-0.089685
497.290,2.218961,-0.091824,-0.103266
497.390,2.209119,-0.097857,-0.108721
497.490,2.20029,-0.102652,-0.104203
497.594,2.192144,-0.097212,-0.098832
497.694,2.186796,-0.085564,-0.086529
497.794,2.18512,-0.073962,-0.057591
497.891,2.189668,-0.045299,-0.005817
497.989,2.196514,-0.026263,0.019908
498.089,2.20025,-0.029823,0.020866
498.188,2.201129,-0.038247,0.012066
498.290,2.200945,-0.042576,0.008478
498.391,2.199586,-0.046693,0.0033
498.490,2.196742,-0.057926,-0.014745
498.588,2.189665,-0.077965,-0.036961
498.687,2.180877,-0.098581,-0.056828
498.787,2.17189,-0.110544,-0.073304
498.889,2.165305,-0.105699,-0.088798
498.989,2.16061,-0.091253,-0.10155
499.089,2.156778,-0.074807,-0.111744
499.193,2.154275,-0.06932,-0.112758
499.289,2.15347,-0.054552,-0.101922
499.389,2.156812,-0.031593,-0.084093
499.488,2.162045,-0.015738,-0.065976
499.588,2.167429,-0.016418,-0.055915
499.688,2.172257,-0.02115,-0.046636
499.789,2.176792,-0.023138,-0.031591
499.893,2.182159,-0.028517,-0.017173
499.989,2.186455,-0.035885,-0.007544
500.088,2.189977,-0.047153,0.000638
500.187,2.19241,-0.063611,0.007594
500.287,2.193259,-0.082989,0.009136
500.387,2.194239,-0.094003,0.003503
500.486,2.194488,-0.105357,-0.006589
500.587,2.193648,-0.116335,-0.017061
500.686,2.201514,-0.12377,-0.032675
500.787,2.200621,-0.128763,-0.049044
500.886,2.198464,-0.129331,-0.06805
500.987,2.196366,-0.127764,-0.086648
501.087,2.193466,-0.131561,-0.101555
501.187,2.189454,-0.130811,-0.113929
501.286,2.184742,-0.136417,-0.1212
501.385,2.178871,-0.140825,-0.12217
501.493,2.172519,-0.144075,-0.115135
501.586,2.167647,-0.140588,-0.099986
501.686,2.163345,-0.141612,-0.082657
501.790,2.160001,-0.140186,-0.061581
501.886,2.158862,-0.130846,-0.046562
501.986,2.158235,-0.126322,-0.034889
502.085,2.156492,-0.117421,-0.023938
502.184,2.156875,-0.101345,-0.019169
502.284,2.157398,-0.083724,-0.020667
502.385,2.155486,-0.068901,-0.026962
502.484,2.152583,-0.058457,-0.038027
502.584,2.146986,-0.048585,-0.054535
502.684,2.139454,-0.048178,-0.068775
502.784,2.130228,-0.043801,-0.078834
502.884,2.119504,-0.047508,-0.077018
502.984,2.110714,-0.047596,-0.057464
503.083,2.10374,-0.050261,-0.024091
503.183,2.100133,-0.04244,0.005515
503.283,2.099292,-0.036122,0.023915
503.384,2.098845,-0.031271,0.029284
503.483,2.098447,-0.031507,0.026392
503.584,2.098514,-0.02313,0.0129
503.683,2.099616,-0.020596,-0.006209
503.784,2.10018,-0.015295,-0.029864
503.881,2.099979,-0.017973,-0.05421
503.983,2.097146,-0.026407,-0.079403
504.083,2.093333,-0.03769,-0.099781
504.182,2.091039,-0.043879,-0.114693
504.283,2.088717,-0.049333,-0.126636
504.382,2.088201,-0.053214,-0.129156
504.483,2.088498,-0.054544,-0.127333
504.582,2.090072,-0.046822,-0.123001
504.684,2.09118,-0.052107,-0.126986
504.782,2.089379,-0.062513,-0.132744
504.884,2.086166,-0.071439,-0.133973
504.981,2.08235,-0.082492,-0.128091
505.082,2.076781,-0.100518,-0.10821
505.181,2.07277,-0.114172,-0.072487
505.283,2.071193,-0.127494,-0.021294
505.381,2.076393,-0.129158,0.039431
505.483,2.088593,-0.119579,0.093851
505.582,2.099571,-0.129177,0.104271
505.682,2.108673,-0.137974,0.100747
505.781,2.115309,-0.143344,0.087375
505.882,2.120193,-0.143677,0.057253
505.981,2.123487,-0.143466,0.016677
506.081,2.124859,-0.151019,-0.02013
506.180,2.125054,-0.153445,-0.059471
506.280,2.120906,-0.161968,-0.104342
506.380,2.113495,-0.162242,-0.140213
506.482,2.104487,-0.164599,-0.167497
506.580,2.094847,-0.161768,-0.176962
506.680,2.086262,-0.15031,-0.171538
506.780,2.081172,-0.134671,-0.143718
506.880,2.078146,-0.124781,-0.105698
506.979,2.080173,-0.106831,-0.054155
507.080,2.086277,-0.089832,-0.005835
507.179,2.095739,-0.068572,0.019838
507.280,2.10494,-0.057796,0.026887
507.378,2.111743,-0.051784,0.01793
507.478,2.115348,-0.050098,0.008807
507.578,2.117087,-0.040045,-0.001229
507.679,2.117352,-0.037056,-0.013528
507.778,2.117111,-0.033697,-0.03766
507.878,2.115318,-0.034586,-0.059728
507.978,2.111275,-0.037477,-0.080229
508.078,2.105673,-0.044633,-0.097507
508.177,2.099869,-0.048967,-0.095321
508.276,2.095106,-0.049486,-0.086937
508.378,2.091659,-0.05597,-0.061172
508.482,2.091223,-0.051854,-0.0399
508.579,2.094521,-0.04362,-0.020423
508.678,2.098179,-0.037849,-0.007613
508.777,2.101957,-0.029438,-0.006421
508.880,2.106427,-0.020398,-0.011534
508.976,2.108788,-0.015131,-0.024994
509.076,2.108443,-0.014303,-0.039203
509.176,2.107843,-0.013839,-0.05557
509.276,2.105709,-0.019992,-0.070287
509.377,2.101295,-0.031788,-0.086525
509.477,2.094874,-0.051463,-0.099286
509.577,2.088149,-0.068776,-0.097788
509.676,2.081846,-0.075524,-0.090321
509.777,2.079317,-0.067411,-0.068342
509.876,2.079247,-0.062034,-0.060676
509.975,2.080003,-0.06694,-0.048258
510.075,2.081668,-0.063282,-0.037206
510.175,2.08297,-0.06802,-0.028933
510.275,2.085702,-0.063746,-0.021166
510.375,2.088697,-0.069701,-0.011431
510.474,2.0925,-0.0723,-5.1e-05
510.574,2.097959,-0.071857,0.010992
510.674,2.102848,-0.073051,0.012562
510.774,2.107482,-0.07964,0.008307
510.877,2.110147,-0.088015,-0.002699
510.974,2.111492,-0.099387,-0.016374
511.074,2.110657,-0.113672,-0.03718
511.179,2.108432,-0.129002,-0.059002
511.276,2.103693,-0.141633,-0.07623
511.375,2.098361,-0.14553,-0.083735
511.479,2.097701,-0.136991,-0.081332
511.576,2.098255,-0.127293,-0.076988
511.673,2.101535,-0.111268,-0.072879
511.774,2.105639,-0.09366,-0.076227
511.875,2.110089,-0.080801,-0.083653
511.974,2.113187,-0.073259,-0.092431
512.073,2.116514,-0.069136,-0.096503
512.173,2.121,-0.058523,-0.0865
512.273,2.126348,-0.048271,-0.071627
512.373,2.132642,-0.052404,-0.051152
512.473,2.136469,-0.06424,-0.033303
512.572,2.140606,-0.073699,-0.017912
512.672,2.144431,-0.079301,-0.007254
512.772,2.14777,-0.082373,-0.006006
512.872,2.150539,-0.083389,-0.014543
512.972,2.154386,-0.078264,-0.027616
513.071,2.1582,-0.073919,-0.040442
513.173,2.161381,-0.066016,-0.057735
513.272,2.16486,-0.060221,-0.070593
513.371,2.169101,-0.052299,-0.074159
513.470,2.173712,-0.046021,-0.076113
513.571,2.178538,-0.038274,-0.075142
513.671,2.183897,-0.038004,-0.069561
513.771,2.188309,-0.039941,-0.062865
513.870,2.192277,-0.042479,-0.055378
513.970,2.196514,-0.048154,-0.048642
514.071,2.200941,-0.05813,-0.047831
514.171,2.204142,-0.075803,-0.048135
514.270,2.205909,-0.094434,-0.048116
514.370,2.207737,-0.108985,-0.048506
514.470,2.208848,-0.124369,-0.042879
514.571,2.209242,-0.130484,-0.034853
514.670,2.211552,-0.1376,-0.020953
514.770,2.215973,-0.137919,-0.010294
514.874,2.221069,-0.137745,-0.0054
514.970,2.224133,-0.144183,-0.009603
515.070,2.225226,-0.146267,-0.021335
515.168,2.226006,-0.147288,-0.03554
515.269,2.225286,-0.147675,-0.054379
515.368,2.222842,-0.145272,-0.072226
515.471,2.220464,-0.13525,-0.094833
515.569,2.218029,-0.116336,-0.119306
515.671,2.21326,-0.107451,-0.13939
515.768,2.207016,-0.105096,-0.150508
515.869,2.200007,-0.105308,-0.146655
515.969,2.196146,-0.093921,-0.124455
516.068,2.194131,-0.084983,-0.088431
516.168,2.1952,-0.076656,-0.052663
516.269,2.198799,-0.069693,-0.006598
516.369,2.208139,-0.047809,0.04423
516.468,2.219018,-0.031146,0.074546
516.567,2.23019,-0.019959,0.091181
516.668,2.238812,-0.01515,0.086228
516.767,2.241982,-0.014619,0.052346
516.868,2.241056,-0.019861,0.016518
516.968,2.23797,-0.022036,-0.019616
517.067,2.232163,-0.033862,-0.05001
517.169,2.223018,-0.052766,-0.086202
517.266,2.209135,-0.079093,-0.122545
517.368,2.192075,-0.099778,-0.158169
517.466,2.173575,-0.114286,-0.17579
517.566,2.156963,-0.116547,-0.164206
517.666,2.143849,-0.115978,-0.140264
517.766,2.137692,-0.108001,-0.092041
517.867,2.136778,-0.099962,-0.045443
517.973,2.140935,-0.091101,-0.014921
518.067,2.148739,-0.072567,0.005748
518.165,2.157195,-0.065766,0.008298
518.266,2.163844,-0.058361,0.000827
518.366,2.167366,-0.050362,-0.017282
518.465,2.170271,-0.039285,-0.029042
518.566,2.171909,-0.032518,-0.042839
518.665,2.17203,-0.024733,-0.06277
518.765,2.169881,-0.02656,-0.083888
518.866,2.165716,-0.022636,-0.111092
518.966,2.159685,-0.023728,-0.128915
519.066,2.152954,-0.026948,-0.136385
519.164,2.147833,-0.029234,-0.115765
519.265,2.146767,-0.030488,-0.072314
519.364,2.147759,-0.034113,-0.026128
519.464,2.150817,-0.033818,0.013118
519.564,2.154295,-0.040325,0.032125
519.664,2.155538,-0.051799,0.038595
519.764,2.155655,-0.065004,0.038313
519.864,2.154057,-0.074121,0.02639
519.964,2.149793,-0.079201,0.012627
520.063,2.144753,-0.088687,-0.014496
520.163,2.137176,-0.09909,-0.042426
520.263,2.127498,-0.112813,-0.073119
520.365,2.116188,-0.125267,-0.100385
520.464,2.104084,-0.130275,-0.123448
520.564,2.093287,-0.122707,-0.12713
520.663,2.087075,-0.100247,-0.110541
520.763,2.083472,-0.076106,-0.089784
520.862,2.084507,-0.050629,-0.06056
520.964,2.088279,-0.032658,-0.030569
521.062,2.093746,-0.017106,-0.00995
521.162,2.101464,-0.003124,0.011858
521.262,2.107102,0.004767,0.007681
521.363,2.109943,0.005457,-0.009394
521.462,2.111025,0.006873,-0.022938
521.563,2.110433,0.005893,-0.03529
521.662,2.10885,0.00421,-0.04984
521.762,2.106042,-0.001185,-0.067324
521.862,2.100076,-0.009446,-0.094525
521.961,2.093113,-0.012868,-0.118015
522.061,2.087516,-0.011594,-0.127926
522.161,2.082996,-0.011299,-0.117735
522.261,2.080368,-0.010216,-0.089409
522.362,2.081178,-0.007274,-0.050039
522.461,2.083045,-0.013846,-0.017841
522.564,2.084556,-0.026736,-0.000761
522.660,2.086137,-0.035899,0.011382
522.761,2.088586,-0.043278,0.017267
522.860,2.090013,-0.053313,0.014423
522.960,2.090507,-0.065538,0.001428
523.060,2.090537,-0.075385,-0.013673
523.159,2.089978,-0.079013,-0.031354
523.259,2.089848,-0.074963,-0.055155
523.359,2.090262,-0.066274,-0.073938
523.459,2.091936,-0.051433,-0.084035
523.559,2.0937,-0.040028,-0.089394
523.660,2.095941,-0.031505,-0.089606
523.761,2.098131,-0.026299,-0.081585
523.860,2.100648,-0.019956,-0.068871
523.960,2.102534,-0.016932,-0.062827
524.059,2.104449,-0.019498,-0.055745
524.158,2.103838,-0.026916,-0.046918
524.258,2.103666,-0.028457,-0.038931
524.359,2.102715,-0.034511,-0.037366
524.460,2.100196,-0.039642,-0.040963
524.560,2.097456,-0.050709,-0.044515
524.663,2.093556,-0.058974,-0.051462
524.763,2.089538,-0.063391,-0.057053
524.859,2.084765,-0.061841,-0.064907
524.958,2.082101,-0.060974,-0.068278
525.058,2.086271,-0.067199,-0.072132
525.157,2.081642,-0.073088,-0.069053
525.258,2.077735,-0.078601,-0.064725
525.357,2.075181,-0.080923,-0.053544
525.461,2.074087,-0.084889,-0.036158
525.557,2.075421,-0.082206,-0.016091
525.657,2.078568,-0.075629,-0.00193
525.757,2.081636,-0.071134,0.00202
525.857,2.08505,-0.071868,-0.007312
525.957,2.086997,-0.072773,-0.018907
526.056,2.088293,-0.075914,-0.03294
526.158,2.087051,-0.082192,-0.052507
526.257,2.082982,-0.091052,-0.069213
526.356,2.079474,-0.095204,-0.082943
526.456,2.075461,-0.095111,-0.087595
526.557,2.072889,-0.086423,-0.094368
526.656,2.070915,-0.074897,-0.098121
526.757,2.071621,-0.061548,-0.095729
526.858,2.072539,-0.048225,-0.090669
526.955,2.075572,-0.031961,-0.074898
527.055,2.082032,-0.010408,-0.055388
527.155,2.090677,0.010026,-0.035494
527.255,2.101569,0.026301,-0.01873
527.356,2.111761,0.034902,-0.010276
527.455,2.12138,0.034571,-0.001565
527.558,2.129436,0.033064,-0.001362
527.656,2.134804,0.022915,-0.002129
527.756,2.138152,0.006392,-0.013081
527.855,2.138728,-0.015436,-0.024336
527.955,2.136312,-0.041484,-0.039403
528.054,2.131544,-0.066884,-0.057046
528.155,2.125781,-0.086717,-0.073837
528.254,2.11968,-0.103652,-0.090078
528.355,2.112994,-0.119572,-0.101597
528.459,2.105671,-0.136004,-0.114154
528.563,2.098619,-0.151314,-0.112849
528.655,2.09322,-0.157266,-0.098979
528.752,2.092941,-0.149784,-0.070226
528.853,2.098161,-0.132664,-0.042207
528.953,2.106259,-0.119426,-0.022379
529.053,2.114527,-0.114897,-0.018368
529.153,2.121651,-0.108167,-0.022342
529.256,2.128837,-0.097567,-0.02578
529.353,2.132646,-0.098094,-0.029264
529.453,2.13603,-0.09638,-0.033528
529.552,2.136347,-0.09803,-0.041822
529.653,2.134923,-0.098237,-0.05579
529.753,2.130638,-0.097678,-0.068401
529.853,2.126191,-0.092311,-0.074069
529.953,2.121764,-0.092887,-0.068604
530.053,2.118739,-0.083917,-0.05909
530.152,2.119432,-0.069888,-0.038103
530.252,2.125113,-0.047047,-0.021758
530.352,2.130881,-0.038795,-0.020955
530.451,2.134463,-0.032552,-0.031398
530.552,2.138858,-0.025319,-0.036925
530.652,2.142213,-0.01332,-0.051119
530.752,2.144743,-0.010565,-0.06775
530.852,2.146099,-0.014261,-0.083008
530.953,2.146715,-0.017723,-0.095666
531.052,2.146587,-0.019174,-0.103789
531.152,2.148134,-0.012409,-0.101468
531.252,2.150724,-0.008835,-0.089591
531.351,2.154859,-0.001727,-0.069851
531.451,2.158785,-0.006363,-0.051535
531.559,2.162536,-0.024687,-0.030675
531.652,2.165564,-0.041461,-0.006203
531.751,2.170007,-0.051991,0.016485
531.851,2.172549,-0.071225,0.025715
531.950,2.173578,-0.096987,0.030548
532.050,2.172659,-0.124295,0.030325
532.150,2.169988,-0.149863,0.023997
532.249,2.166148,-0.166388,0.006933
532.350,2.159977,-0.191022,-0.018154
532.449,2.151024,-0.211606,-0.046135
532.550,2.141033,-0.220682,-0.072774
532.650,2.132484,-0.217876,-0.10097
532.750,2.124209,-0.206,-0.124226
532.850,2.118931,-0.180542,-0.138335
